                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   1500,                0.40929,                0.38747,                0.88999,                0.58838,                0.84073,                0.83402,                 0.7638,                 0.3618,                0.75957,                0.83807,               0.008517,               0.008517,               0.008517
                   1501,                0.42043,                0.39256,                0.89488,                0.59307,                0.84517,                 0.8347,                0.75142,                0.36333,                0.76529,                0.83754,               0.008516,               0.008516,               0.008516
                   1502,                 0.4001,                0.39639,                0.89232,                0.66007,                0.82346,                0.86327,                0.78098,                0.36581,                0.76194,                0.83644,               0.008515,               0.008515,               0.008515
                   1503,                0.40086,                0.39593,                0.88435,                0.67592,                0.83285,                0.83845,                0.76747,                0.36166,                 0.7576,                0.83271,               0.008514,               0.008514,               0.008514
                   1504,                0.41613,                 0.3916,                0.89082,                0.69004,                0.76278,                0.83723,                0.77179,                0.35762,                0.75575,                0.83023,               0.008513,               0.008513,               0.008513
                   1505,                 0.4116,                0.40422,                0.88614,                0.66066,                0.83699,                0.84091,                0.76454,                0.35075,                0.76416,                0.82737,               0.008512,               0.008512,               0.008512
                   1506,                0.40688,                0.39359,                0.88688,                 0.6131,                0.80983,                0.83102,                0.77045,                0.35425,                0.79939,                0.82894,               0.008511,               0.008511,               0.008511
                   1507,                0.44254,                0.42049,                0.89894,                0.66991,                0.84597,                0.83567,                0.77129,                0.35683,                0.80696,                0.83005,                0.00851,                0.00851,                0.00851
                   1508,                0.38603,                0.37834,                 0.8854,                0.75954,                0.76943,                0.82483,                0.76705,                0.35672,                0.79555,                 0.8306,              0.0085091,              0.0085091,              0.0085091
                   1509,                0.40463,                0.38558,                0.89401,                0.75649,                0.78069,                0.83615,                0.77451,                0.35623,                0.76349,                0.83237,              0.0085081,              0.0085081,              0.0085081
                   1510,                0.41221,                0.41064,                0.87385,                0.63427,                0.86992,                0.83737,                0.76553,                0.35458,                0.76281,                0.83226,              0.0085071,              0.0085071,              0.0085071
                   1511,                0.41724,                0.40891,                0.88616,                0.72566,                0.81431,                0.83677,                0.76798,                0.34849,                0.77176,                0.83118,              0.0085061,              0.0085061,              0.0085061
                   1512,                0.41674,                0.40537,                0.88682,                0.67488,                0.80393,                  0.862,                0.78914,                0.35359,                0.79736,                0.83052,              0.0085051,              0.0085051,              0.0085051
                   1513,                0.40581,                 0.3746,                0.87702,                0.69772,                0.82536,                 0.8739,                0.80318,                0.34925,                0.78686,                0.83023,              0.0085041,              0.0085041,              0.0085041
                   1514,                0.40009,                0.38121,                0.88416,                0.69443,                0.80858,                0.86948,                0.79632,                0.34934,                0.79815,                0.82931,              0.0085031,              0.0085031,              0.0085031
                   1515,                0.39867,                0.43661,                0.89797,                0.65945,                0.77238,                0.86271,                0.78588,                0.35264,                0.80051,                0.82972,              0.0085021,              0.0085021,              0.0085021
                   1516,                0.40155,                0.40145,                0.88835,                0.62922,                 0.8153,                0.78781,                0.71937,                 0.3489,                0.79817,                0.82941,              0.0085011,              0.0085011,              0.0085011
                   1517,                0.42578,                0.39476,                 0.8732,                0.61411,                0.80866,                0.78344,                0.71431,                0.34742,                0.79063,                0.82975,              0.0085002,              0.0085002,              0.0085002
                   1518,                0.40544,                0.40501,                0.89121,                0.66322,                0.78203,                0.80621,                0.73529,                 0.3491,                0.79089,                0.83058,              0.0084992,              0.0084992,              0.0084992
                   1519,                0.41768,                0.41377,                0.90462,                0.58591,                0.82848,                0.82059,                0.74946,                0.33958,                0.81094,                0.82656,              0.0084982,              0.0084982,              0.0084982
                   1520,                0.43131,                0.39943,                 0.8906,                0.61011,                0.79288,                0.81233,                0.74172,                0.35197,                0.82865,                0.82815,              0.0084972,              0.0084972,              0.0084972
                   1521,                 0.4016,                0.37982,                0.87926,                0.62048,                 0.8167,                0.80636,                0.73824,                0.34958,                0.82205,                0.82864,              0.0084962,              0.0084962,              0.0084962
                   1522,                 0.4022,                0.38459,                0.89393,                0.62169,                0.80188,                0.78052,                0.71327,                0.35414,                0.79881,                0.82895,              0.0084952,              0.0084952,              0.0084952
                   1523,                0.42852,                0.39506,                0.88764,                0.62753,                0.79352,                0.77974,                0.70926,                0.34931,                0.79135,                0.82885,              0.0084942,              0.0084942,              0.0084942
                   1524,                0.40321,                0.39798,                0.88855,                0.70651,                0.79434,                0.78191,                 0.7168,                0.34996,                0.78347,                 0.8295,              0.0084932,              0.0084932,              0.0084932
                   1525,                0.40005,                0.38025,                0.87896,                0.68492,                0.78787,                0.76771,                0.70658,                0.35579,                0.79045,                0.83087,              0.0084922,              0.0084922,              0.0084922
                   1526,                0.43825,                0.40546,                0.90133,                0.66817,                0.82503,                0.77385,                0.71395,                0.35387,                0.79729,                 0.8304,              0.0084912,              0.0084912,              0.0084912
                   1527,                0.40707,                0.38825,                0.88264,                0.78595,                0.75065,                0.77839,                0.71587,                0.35565,                0.79771,                0.83159,              0.0084903,              0.0084903,              0.0084903
                   1528,                0.42151,                0.40181,                0.90955,                0.66335,                0.73788,                  0.778,                0.70638,                0.35455,                0.81665,                0.83154,              0.0084893,              0.0084893,              0.0084893
                   1529,                0.40141,                0.38114,                0.88087,                0.57511,                0.75709,                0.76569,                 0.6975,                 0.3633,                0.82708,                0.83459,              0.0084883,              0.0084883,              0.0084883
                   1530,                0.39846,                0.37205,                0.87708,                0.57239,                0.76093,                0.76307,                0.69908,                0.35231,                0.83273,                0.83223,              0.0084873,              0.0084873,              0.0084873
                   1531,                0.40259,                0.38448,                0.88089,                0.53726,                0.74573,                0.75182,                0.70227,                0.35383,                0.83659,                0.83143,              0.0084863,              0.0084863,              0.0084863
                   1532,                0.40879,                0.41471,                0.90624,                0.48413,                0.79541,                0.71704,                0.67434,                0.34385,                0.83856,                0.82971,              0.0084853,              0.0084853,              0.0084853
                   1533,                0.40842,                 0.3877,                0.87764,                0.46508,                0.79874,                0.73692,                0.69035,                0.34158,                0.83792,                0.82994,              0.0084843,              0.0084843,              0.0084843
                   1534,                0.40858,                0.38798,                0.88568,                0.47231,                0.80264,                 0.7383,                0.68693,                0.34455,                0.83989,                0.83247,              0.0084833,              0.0084833,              0.0084833
                   1535,                0.42368,                0.40836,                0.90339,                  0.622,                 0.6752,                0.73621,                0.68918,                0.35229,                 0.8659,                0.83498,              0.0084823,              0.0084823,              0.0084823
                   1536,                0.39202,                0.37514,                0.86403,                0.73411,                0.63219,                0.70922,                0.66176,                0.34802,                0.86926,                0.83487,              0.0084813,              0.0084813,              0.0084813
                   1537,                0.40648,                0.42557,                0.89952,                0.73146,                0.61573,                0.72066,                0.66756,                0.35265,                0.85901,                0.83501,              0.0084803,              0.0084803,              0.0084803
                   1538,                 0.4184,                0.39473,                0.88955,                 0.7299,                0.65887,                0.72787,                0.67627,                0.35582,                0.85814,                0.83568,              0.0084794,              0.0084794,              0.0084794
                   1539,                0.40666,                 0.4026,                0.88406,                0.73221,                0.66859,                 0.7323,                0.67968,                0.35533,                0.83509,                0.83605,              0.0084784,              0.0084784,              0.0084784
                   1540,                0.41851,                0.40699,                0.89527,                0.57926,                0.80178,                0.73748,                0.68289,                0.35742,                0.82189,                0.83589,              0.0084774,              0.0084774,              0.0084774
                   1541,                0.39873,                0.38461,                0.87762,                0.61384,                0.72803,                0.76448,                0.70342,                0.35248,                0.79183,                0.83532,              0.0084764,              0.0084764,              0.0084764
                   1542,                0.42762,                0.41501,                0.89743,                0.61568,                0.75042,                0.77564,                0.72491,                0.35063,                0.78468,                0.83407,              0.0084754,              0.0084754,              0.0084754
                   1543,                0.39424,                0.37419,                0.87749,                0.59591,                0.77797,                 0.7735,                0.72497,                0.34932,                0.77265,                0.83255,              0.0084744,              0.0084744,              0.0084744
                   1544,                0.40833,                0.38484,                0.89257,                0.58401,                 0.8179,                0.77634,                0.71334,                0.35229,                0.77267,                0.83325,              0.0084734,              0.0084734,              0.0084734
                   1545,                0.40229,                0.39047,                0.88512,                0.57704,                0.81631,                   0.77,                0.70558,                0.35373,                 0.7798,                0.83422,              0.0084724,              0.0084724,              0.0084724
                   1546,                0.41087,                0.38495,                0.88859,                0.59903,                0.76543,                0.76996,                0.71201,                0.36382,                0.77532,                0.83387,              0.0084714,              0.0084714,              0.0084714
                   1547,                0.38926,                0.39034,                0.88245,                0.56814,                0.81719,                0.73726,                0.68343,                0.36633,                0.76611,                0.83381,              0.0084705,              0.0084705,              0.0084705
                   1548,                0.40162,                0.37549,                0.86499,                0.78832,                 0.5884,                0.75899,                0.70219,                0.37086,                 0.7661,                  0.836,              0.0084695,              0.0084695,              0.0084695
                   1549,                0.41546,                0.38787,                0.88721,                0.72371,                 0.6052,                0.74641,                 0.6841,                0.36054,                0.75369,                0.83428,              0.0084685,              0.0084685,              0.0084685
                   1550,                0.38579,                0.37148,                 0.8779,                 0.7116,                 0.6539,                0.76581,                0.69515,                0.36594,                0.76023,                0.83433,              0.0084675,              0.0084675,              0.0084675
                   1551,                0.37629,                0.37547,                0.87336,                0.77774,                0.63185,                0.74293,                 0.6857,                0.36422,                 0.7679,                0.83489,              0.0084665,              0.0084665,              0.0084665
                   1552,                0.38988,                0.37559,                0.87801,                0.71409,                0.66418,                0.72858,                0.66453,                0.36541,                0.76167,                0.83515,              0.0084655,              0.0084655,              0.0084655
                   1553,                0.41029,                0.39719,                 0.8728,                0.70725,                0.65701,                0.76058,                0.69766,                0.37041,                0.76081,                 0.8365,              0.0084645,              0.0084645,              0.0084645
                   1554,                0.40523,                0.38495,                0.87578,                0.72407,                0.66857,                0.75309,                0.68342,                0.37108,                0.76838,                0.83942,              0.0084635,              0.0084635,              0.0084635
                   1555,                0.40798,                0.39214,                0.87388,                0.73894,                   0.67,                0.74438,                0.67306,                0.36681,                0.78817,                0.83768,              0.0084625,              0.0084625,              0.0084625
                   1556,                0.41442,                0.38702,                0.87999,                0.74656,                0.66897,                0.73511,                0.66376,                0.36558,                0.79521,                0.83609,              0.0084615,              0.0084615,              0.0084615
                   1557,                0.41057,                0.38638,                0.88331,                0.74265,                0.67395,                0.73403,                0.66422,                0.36132,                0.78992,                0.83101,              0.0084606,              0.0084606,              0.0084606
                   1558,                0.41773,                0.41106,                0.88647,                0.74719,                0.66523,                0.71972,                0.64905,                0.35956,                 0.7857,                0.83191,              0.0084596,              0.0084596,              0.0084596
                   1559,                0.39987,                0.39235,                0.87865,                0.75021,                0.64739,                0.71909,                0.64996,                0.35832,                0.78557,                0.83187,              0.0084586,              0.0084586,              0.0084586
                   1560,                0.38531,                0.38602,                0.87094,                0.57313,                 0.7825,                0.71095,                0.64369,                 0.3537,                0.80048,                0.83054,              0.0084576,              0.0084576,              0.0084576
                   1561,                0.42354,                0.39752,                0.88586,                0.53907,                0.82904,                0.71614,                0.65302,                0.35697,                0.80488,                0.83114,              0.0084566,              0.0084566,              0.0084566
                   1562,                0.40362,                0.40062,                0.90521,                0.58506,                0.79894,                0.72078,                0.66158,                0.35108,                0.79404,                0.82982,              0.0084556,              0.0084556,              0.0084556
                   1563,                0.41515,                0.38599,                0.89351,                0.64783,                0.76956,                0.73293,                  0.674,                0.35487,                0.78183,                0.83098,              0.0084546,              0.0084546,              0.0084546
                   1564,                0.42813,                0.40489,                0.88232,                0.76762,                0.66892,                0.77361,                0.71858,                0.35947,                0.75775,                0.83346,              0.0084536,              0.0084536,              0.0084536
                   1565,                0.41468,                0.39941,                0.88083,                0.56259,                0.91849,                0.77412,                0.71484,                0.35763,                0.75801,                0.83374,              0.0084526,              0.0084526,              0.0084526
                   1566,                0.39824,                0.39106,                0.87233,                0.62618,                0.81592,                0.77448,                0.71017,                0.35975,                0.74777,                0.83495,              0.0084516,              0.0084516,              0.0084516
                   1567,                0.37773,                0.38082,                0.87597,                0.67039,                 0.7753,                0.83781,                0.76488,                0.36484,                0.74374,                0.83519,              0.0084507,              0.0084507,              0.0084507
                   1568,                0.39543,                0.38427,                0.88785,                0.68795,                0.77666,                0.83965,                0.76487,                0.36004,                0.72984,                0.83619,              0.0084497,              0.0084497,              0.0084497
                   1569,                0.38066,                0.36587,                0.86581,                0.66604,                0.76407,                0.81849,                0.75002,                0.35898,                0.72745,                0.83653,              0.0084487,              0.0084487,              0.0084487
                   1570,                0.40129,                0.39068,                0.87673,                0.68162,                0.76803,                0.81159,                  0.744,                0.35455,                0.69521,                0.83712,              0.0084477,              0.0084477,              0.0084477
                   1571,                0.39716,                0.39462,                0.89229,                0.58248,                0.93181,                0.80677,                0.73403,                0.35668,                0.68113,                0.83858,              0.0084467,              0.0084467,              0.0084467
                   1572,                0.41917,                0.40459,                0.89985,                0.57386,                0.88925,                0.78992,                0.71499,                0.35427,                0.67574,                0.83764,              0.0084457,              0.0084457,              0.0084457
                   1573,                0.38679,                0.37748,                0.86312,                0.56791,                0.87738,                0.79077,                0.71053,                0.36085,                0.68409,                0.84112,              0.0084447,              0.0084447,              0.0084447
                   1574,                0.39935,                0.38775,                0.87543,                0.57969,                0.90108,                0.79033,                0.71858,                0.36461,                0.68745,                0.84024,              0.0084437,              0.0084437,              0.0084437
                   1575,                0.39457,                0.38803,                0.87429,                0.56294,                0.90111,                0.79313,                0.71743,                0.36343,                0.69607,                0.83959,              0.0084427,              0.0084427,              0.0084427
                   1576,                  0.412,                0.40306,                0.89665,                0.61043,                 0.8355,                0.79977,                0.72785,                0.36379,                0.71207,                0.84191,              0.0084417,              0.0084417,              0.0084417
                   1577,                0.40408,                0.38766,                0.89097,                0.58499,                0.84213,                0.80787,                0.73147,                0.37181,                0.72541,                0.84148,              0.0084408,              0.0084408,              0.0084408
                   1578,                0.38691,                 0.3888,                0.86478,                0.58077,                0.82642,                 0.7735,                0.70292,                0.36328,                0.74108,                0.84018,              0.0084398,              0.0084398,              0.0084398
                   1579,                0.38116,                0.37101,                0.87185,                0.67209,                0.74803,                 0.7751,                0.70517,                0.36796,                0.73988,                0.83974,              0.0084388,              0.0084388,              0.0084388
                   1580,                0.39113,                0.38264,                0.87116,                0.61558,                0.80802,                0.76913,                0.70023,                0.36842,                0.76343,                0.84524,              0.0084378,              0.0084378,              0.0084378
                   1581,                0.41121,                0.39602,                0.88779,                0.67163,                0.76089,                0.77915,                 0.7065,                0.36605,                0.77494,                0.84208,              0.0084368,              0.0084368,              0.0084368
                   1582,                0.42079,                0.41489,                0.89848,                0.65018,                0.80754,                0.80647,                0.73671,                0.36193,                0.78364,                0.83706,              0.0084358,              0.0084358,              0.0084358
                   1583,                0.37301,                0.37092,                0.86586,                0.65656,                0.80853,                0.79305,                0.72724,                0.35772,                 0.7825,                0.83484,              0.0084348,              0.0084348,              0.0084348
                   1584,                0.39567,                0.40051,                0.88901,                0.64387,                 0.8027,                 0.7903,                0.71986,                0.35873,                0.78415,                0.83574,              0.0084338,              0.0084338,              0.0084338
                   1585,                0.38105,                0.38342,                0.87049,                0.61189,                0.81346,                 0.7833,                 0.7106,                 0.3597,                0.77379,                0.83719,              0.0084328,              0.0084328,              0.0084328
                   1586,                0.40125,                0.39341,                0.87856,                0.52577,                0.77535,                0.75016,                0.70463,                0.36387,                0.81048,                0.84138,              0.0084318,              0.0084318,              0.0084318
                   1587,                0.40841,                0.39494,                0.89107,                0.54634,                0.74274,                0.74317,                0.70312,                0.36234,                0.82018,                0.84363,              0.0084309,              0.0084309,              0.0084309
                   1588,                0.38353,                0.37909,                0.87237,                0.56437,                 0.7495,                0.69301,                0.65722,                 0.3657,                0.82644,                 0.8423,              0.0084299,              0.0084299,              0.0084299
                   1589,                0.39554,                 0.3812,                 0.8747,                0.57044,                0.74925,                0.68672,                0.64645,                 0.3657,                0.82247,                0.83859,              0.0084289,              0.0084289,              0.0084289
                   1590,                0.40282,                0.39422,                0.87577,                0.48619,                0.81177,                0.69542,                0.65323,                0.35455,                0.81453,                0.83377,              0.0084279,              0.0084279,              0.0084279
                   1591,                0.40855,                0.38944,                0.89044,                0.53707,                0.73455,                0.69653,                0.65622,                0.35271,                0.80909,                0.83201,              0.0084269,              0.0084269,              0.0084269
                   1592,                0.39164,                0.39035,                0.88811,                0.48941,                0.78198,                0.71077,                0.65386,                0.35648,                0.79616,                0.83107,              0.0084259,              0.0084259,              0.0084259
                   1593,                0.39283,                0.37105,                0.87772,                0.51511,                0.79664,                 0.7313,                0.67873,                  0.347,                0.80386,                0.83086,              0.0084249,              0.0084249,              0.0084249
                   1594,                0.39336,                0.37477,                0.87775,                0.51429,                 0.7941,                0.73096,                0.67603,                0.35647,                0.80655,                0.83252,              0.0084239,              0.0084239,              0.0084239
                   1595,                0.39851,                0.38226,                0.87708,                 0.5719,                0.74719,                0.76295,                0.70859,                0.35332,                0.81161,                0.83355,              0.0084229,              0.0084229,              0.0084229
                   1596,                0.39137,                0.38442,                0.87802,                0.55377,                0.85619,                 0.7955,                0.73238,                0.35291,                0.83432,                0.83547,              0.0084219,              0.0084219,              0.0084219
                   1597,                 0.4174,                0.39407,                0.88964,                0.54661,                0.84555,                0.79135,                0.73146,                0.36029,                0.84656,                0.83827,              0.0084209,              0.0084209,              0.0084209
                   1598,                0.39661,                0.39322,                0.88471,                0.50548,                0.85032,                0.77984,                0.72149,                0.35111,                0.83003,                0.83705,                0.00842,                0.00842,                0.00842
                   1599,                0.40427,                0.39799,                0.88295,                0.66675,                0.72666,                0.77194,                0.70094,                 0.3557,                0.79891,                0.83524,               0.008419,               0.008419,               0.008419
                   1600,                0.40619,                0.37921,                0.87969,                0.61656,                0.76143,                0.77003,                0.70489,                0.35069,                0.77505,                0.83559,               0.008418,               0.008418,               0.008418
                   1601,                0.41711,                0.40164,                0.89884,                0.61006,                 0.7962,                 0.7741,                0.70665,                 0.3525,                0.75727,                0.83668,               0.008417,               0.008417,               0.008417
                   1602,                0.41183,                0.37643,                0.87615,                0.64359,                0.67362,                0.75228,                0.68234,                0.35654,                0.74955,                0.83851,               0.008416,               0.008416,               0.008416
                   1603,                0.42778,                0.42848,                 0.8998,                0.63877,                0.68073,                0.74207,                0.67458,                0.35481,                0.76022,                0.83778,               0.008415,               0.008415,               0.008415
                   1604,                 0.4076,                0.38819,                0.87634,                0.70116,                0.69298,                0.75376,                 0.6853,                0.35894,                0.76728,                0.83915,               0.008414,               0.008414,               0.008414
                   1605,                0.39241,                0.38968,                0.87871,                0.56069,                0.80138,                0.72839,                0.66033,                0.36713,                0.81098,                0.84109,               0.008413,               0.008413,               0.008413
                   1606,                0.40715,                0.38736,                0.88881,                0.56356,                0.78468,                 0.7433,                0.66355,                0.36632,                0.82362,                0.84164,               0.008412,               0.008412,               0.008412
                   1607,                0.40776,                0.39529,                0.88231,                0.61792,                0.71812,                0.74202,                0.66611,                0.36851,                0.82818,                0.84189,               0.008411,               0.008411,               0.008411
                   1608,                0.38654,                0.36879,                0.87801,                0.61155,                0.73026,                0.72656,                0.65664,                0.36986,                0.84047,                0.84095,              0.0084101,              0.0084101,              0.0084101
                   1609,                0.42523,                0.39995,                0.88431,                0.61542,                0.72977,                0.72503,                 0.6543,                0.36394,                0.81034,                0.83995,              0.0084091,              0.0084091,              0.0084091
                   1610,                0.40126,                0.37778,                0.88692,                0.54612,                0.81461,                0.72147,                 0.6545,                 0.3603,                0.79524,                0.83794,              0.0084081,              0.0084081,              0.0084081
                   1611,                0.36701,                0.35326,                0.87034,                0.53672,                0.81676,                0.72036,                0.65926,                0.36086,                0.77911,                0.83769,              0.0084071,              0.0084071,              0.0084071
                   1612,                0.39859,                0.37233,                0.86959,                0.51461,                0.79998,                0.73521,                0.67445,                0.35666,                0.79053,                0.83235,              0.0084061,              0.0084061,              0.0084061
                   1613,                0.42217,                0.41002,                0.89353,                0.52236,                0.76091,                 0.7317,                0.66817,                0.35383,                 0.7999,                 0.8313,              0.0084051,              0.0084051,              0.0084051
                   1614,                 0.4051,                0.39739,                0.88621,                0.51401,                0.81429,                0.73301,                0.66944,                0.35493,                0.80436,                0.83265,              0.0084041,              0.0084041,              0.0084041
                   1615,                0.39671,                0.37188,                0.87063,                0.52323,                0.75673,                0.75038,                0.69067,                0.35405,                 0.8067,                0.83345,              0.0084031,              0.0084031,              0.0084031
                   1616,                0.40134,                  0.372,                0.86819,                0.55019,                0.72728,                0.73335,                0.67756,                0.35956,                0.80432,                0.83413,              0.0084021,              0.0084021,              0.0084021
                   1617,                0.39699,                0.38412,                0.88141,                0.56765,                0.76829,                0.73117,                0.67651,                0.35924,                0.81658,                0.83433,              0.0084012,              0.0084012,              0.0084012
                   1618,                0.39535,                0.39511,                0.88417,                0.58032,                0.72361,                0.75696,                0.68587,                0.35975,                0.81782,                0.83259,              0.0084002,              0.0084002,              0.0084002
                   1619,                0.39413,                0.37354,                0.87565,                0.58722,                0.70988,                0.75139,                 0.6857,                0.36231,                0.82597,                0.83177,              0.0083992,              0.0083992,              0.0083992
                   1620,                 0.4257,                0.41304,                0.89537,                0.61049,                0.69959,                0.76157,                0.69786,                0.36046,                0.81764,                0.83167,              0.0083982,              0.0083982,              0.0083982
                   1621,                0.39874,                0.39018,                0.88944,                0.60781,                0.71363,                0.76214,                0.68952,                0.36075,                0.84836,                0.83305,              0.0083972,              0.0083972,              0.0083972
                   1622,                0.40729,                0.39062,                0.89338,                0.60255,                0.70564,                0.76971,                0.69754,                0.36171,                0.83929,                0.83294,              0.0083962,              0.0083962,              0.0083962
                   1623,                0.40097,                0.39149,                0.89167,                0.56232,                0.76558,                0.76562,                0.70166,                0.35789,                0.81709,                0.83212,              0.0083952,              0.0083952,              0.0083952
                   1624,                 0.3672,                0.36359,                0.87472,                0.53811,                0.75044,                0.75423,                0.68949,                0.36298,                0.79907,                0.83292,              0.0083942,              0.0083942,              0.0083942
                   1625,                0.41843,                0.38781,                 0.9038,                 0.5388,                0.76549,                 0.7531,                0.69196,                0.35671,                0.77398,                0.83126,              0.0083932,              0.0083932,              0.0083932
                   1626,                0.40269,                0.38748,                 0.8877,                0.54012,                0.74391,                0.73593,                0.67606,                0.35835,                0.76292,                0.83238,              0.0083922,              0.0083922,              0.0083922
                   1627,                0.39603,                0.38242,                0.88136,                 0.6505,                0.61263,                0.73141,                0.68207,                0.35671,                0.76667,                0.83258,              0.0083913,              0.0083913,              0.0083913
                   1628,                0.42977,                0.42119,                 0.9026,                0.61222,                0.62696,                0.72026,                0.66907,                0.35938,                0.79006,                0.83462,              0.0083903,              0.0083903,              0.0083903
                   1629,                0.39463,                 0.3627,                0.88211,                0.51317,                 0.7531,                0.73398,                0.67763,                0.35539,                0.80744,                0.83338,              0.0083893,              0.0083893,              0.0083893
                   1630,                0.39333,                0.40828,                0.88881,                0.54515,                0.73598,                0.73605,                0.67927,                0.36159,                0.81831,                0.83588,              0.0083883,              0.0083883,              0.0083883
                   1631,                0.41544,                0.40139,                0.88996,                 0.5773,                0.73778,                0.75866,                 0.6934,                0.36592,                0.80306,                0.83871,              0.0083873,              0.0083873,              0.0083873
                   1632,                0.39528,                0.37594,                0.87115,                0.63178,                0.73993,                0.76341,                0.69986,                0.36546,                0.77418,                0.83778,              0.0083863,              0.0083863,              0.0083863
                   1633,                0.39548,                0.38414,                0.89008,                0.65773,                 0.7562,                0.78223,                0.70858,                0.36145,                0.75832,                0.83701,              0.0083853,              0.0083853,              0.0083853
